id,order_id,order_date,customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,shipper_name,shipper_phone,product_category,product_category_desc,product_quantity,product_name,product_unit,product_price,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,employee_first_name,employee_last_name,employee_birthdate,employee_photo,employee_note
420,10405,1997-01-06,LINO-Delicateses,"Felipe Izquierdo","Ave. 5 de Mayo Porlamar","I. de Margarita",4980,Venezuela,"Speedy Express","(503) 555-9831",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",50,"Aniseed Syrup","12 - 550 ml bottles",10,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
421,10406,1997-01-07,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,"Speedy Express","(503) 555-9831",Beverages,"Soft drinks, coffees, teas, beers, and ales",10,Chais,"10 boxes x 20 bags",18,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
422,10406,1997-01-07,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,"Speedy Express","(503) 555-9831",Confections,"Desserts, candies, and sweet breads",30,"Sir Rodneys Scones","24 pkgs. x 4 pieces",10,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
423,10406,1997-01-07,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,"Speedy Express","(503) 555-9831",Produce,"Dried fruit and bean curd",42,"Rossle Sauerkraut","25 - 825 g cans",45.6,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
424,10406,1997-01-07,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,"Speedy Express","(503) 555-9831",Seafood,"Seaweed and fish",5,"Inlagd Sill","24 - 250 g jars",19,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
425,10406,1997-01-07,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,"Speedy Express","(503) 555-9831",Seafood,"Seaweed and fish",2,"Boston Crab Meat","24 - 4 oz tins",18.4,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
426,10407,1997-01-07,"Ottilies Kaseladen","Henriette Pfalzheim","Mehrheimerstr. 369",Koln,50739,Germany,"United Package","(503) 555-3199","Dairy Products",Cheeses,30,"Queso Cabrales","1 kg pkg.",21,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54",Andrew,Fuller,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
427,10407,1997-01-07,"Ottilies Kaseladen","Henriette Pfalzheim","Mehrheimerstr. 369",Koln,50739,Germany,"United Package","(503) 555-3199","Dairy Products",Cheeses,15,Gudbrandsdalsost,"10 kg pkg.",36,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Andrew,Fuller,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
428,10407,1997-01-07,"Ottilies Kaseladen","Henriette Pfalzheim","Mehrheimerstr. 369",Koln,50739,Germany,"United Package","(503) 555-3199","Dairy Products",Cheeses,15,Flotemysost,"10 - 500 g pkgs.",21.5,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Andrew,Fuller,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
429,10408,1997-01-08,"Folies gourmandes","Martine Rance","184, chaussee de Tournai",Lille,59000,France,"Speedy Express","(503) 555-9831",Seafood,"Seaweed and fish",10,"Gravad lax","12 - 500 g pkgs.",26,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
430,10408,1997-01-08,"Folies gourmandes","Martine Rance","184, chaussee de Tournai",Lille,59000,France,"Speedy Express","(503) 555-9831",Meat/Poultry,"Prepared meats",6,Tourtiere,"16 pies",7.45,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
431,10408,1997-01-08,"Folies gourmandes","Martine Rance","184, chaussee de Tournai",Lille,59000,France,"Speedy Express","(503) 555-9831",Confections,"Desserts, candies, and sweet breads",35,"Tarte au sucre","48 pies",49.3,"Forets derables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
432,10409,1997-01-09,"Oceano Atlantico Ltda.","Yvonne Moncada","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires",1010,Argentina,"Speedy Express","(503) 555-9831",Produce,"Dried fruit and bean curd",12,Tofu,"40 - 100 g pkgs.",23.25,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
433,10409,1997-01-09,"Oceano Atlantico Ltda.","Yvonne Moncada","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires",1010,Argentina,"Speedy Express","(503) 555-9831",Confections,"Desserts, candies, and sweet breads",12,"Sir Rodneys Scones","24 pkgs. x 4 pieces",10,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
434,10410,1997-01-10,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,49,Geitost,"500 g",2.5,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
435,10410,1997-01-10,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,16,"Raclette Courdavault","5 kg pkg.",55,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
436,10411,1997-01-10,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,"Federal Shipping","(503) 555-9931",Seafood,"Seaweed and fish",25,"Jacks New England Clam Chowder","12 - 12 oz cans",9.65,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Anne,Dodsworth,1969-07-02,EmpID9.pic,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German."
437,10411,1997-01-10,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,"Federal Shipping","(503) 555-9931",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",40,"Gula Malacca","20 - 2 kg bags",19.45,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Anne,Dodsworth,1969-07-02,EmpID9.pic,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German."
438,10411,1997-01-10,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,9,"Raclette Courdavault","5 kg pkg.",55,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Anne,Dodsworth,1969-07-02,EmpID9.pic,"Anne has a BA degree in English from St. Lawrence College. She is fluent in French and German."
439,10412,1997-01-13,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,"United Package","(503) 555-3199",Produce,"Dried fruit and bean curd",20,Tofu,"40 - 100 g pkgs.",23.25,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
440,10413,1997-01-14,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"United Package","(503) 555-3199",Beverages,"Soft drinks, coffees, teas, beers, and ales",24,Chais,"10 boxes x 20 bags",18,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
441,10413,1997-01-14,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"United Package","(503) 555-3199",Confections,"Desserts, candies, and sweet breads",40,"Tarte au sucre","48 pies",49.3,"Forets derables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
442,10413,1997-01-14,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"United Package","(503) 555-3199",Beverages,"Soft drinks, coffees, teas, beers, and ales",14,Lakkalikoori,"500 ml",18,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
443,10414,1997-01-14,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,"Federal Shipping","(503) 555-9931",Confections,"Desserts, candies, and sweet breads",18,"Teatime Chocolate Biscuits","10 boxes x 12 pieces",9.2,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Andrew,Fuller,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
444,10414,1997-01-14,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,50,Geitost,"500 g",2.5,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Andrew,Fuller,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
445,10415,1997-01-15,"Hungry Coyote Import Store","Yoshi Latimer","City Center Plaza 516 Main St.",Elgin,97827,USA,"Speedy Express","(503) 555-9831",Meat/Poultry,"Prepared meats",2,"Alice Mutton","20 - 1 kg tins",39,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
446,10415,1997-01-15,"Hungry Coyote Import Store","Yoshi Latimer","City Center Plaza 516 Main St.",Elgin,97827,USA,"Speedy Express","(503) 555-9831","Dairy Products",Cheeses,20,Geitost,"500 g",2.5,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
447,10416,1997-01-16,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,"Federal Shipping","(503) 555-9931",Confections,"Desserts, candies, and sweet breads",20,"Teatime Chocolate Biscuits","10 boxes x 12 pieces",9.2,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
448,10416,1997-01-16,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,"Federal Shipping","(503) 555-9931",Meat/Poultry,"Prepared meats",10,"Perth Pasties","48 pieces",32.8,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
449,10416,1997-01-16,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,"Federal Shipping","(503) 555-9931",Grains/Cereals,"Breads, crackers, pasta, and cereal",20,"Ravioli Angelo","24 - 250 g pkgs.",19.5,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
450,10417,1997-01-16,"Simons bistro","Jytte Petersen","Vinbaltet 34",Kobenhavn,1734,Denmark,"Federal Shipping","(503) 555-9931",Beverages,"Soft drinks, coffees, teas, beers, and ales",50,"Cote de Blaye","12 - 75 cl bottles",263.5,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
451,10417,1997-01-16,"Simons bistro","Jytte Petersen","Vinbaltet 34",Kobenhavn,1734,Denmark,"Federal Shipping","(503) 555-9931",Seafood,"Seaweed and fish",2,Spegesild,"4 - 450 g glasses",12,Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",Lyngby,2800,Denmark,43844108,Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
452,10417,1997-01-16,"Simons bistro","Jytte Petersen","Vinbaltet 34",Kobenhavn,1734,Denmark,"Federal Shipping","(503) 555-9931",Confections,"Desserts, candies, and sweet breads",36,"Scottish Longbreads","10 boxes x 8 pieces",12.5,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
453,10417,1997-01-16,"Simons bistro","Jytte Petersen","Vinbaltet 34",Kobenhavn,1734,Denmark,"Federal Shipping","(503) 555-9931",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",35,"Original Frankfurter grune Sosse","12 boxes",13,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
454,10418,1997-01-17,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,"Speedy Express","(503) 555-9831",Beverages,"Soft drinks, coffees, teas, beers, and ales",60,Chang,"24 - 12 oz bottles",19,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
455,10418,1997-01-17,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,"Speedy Express","(503) 555-9831",Confections,"Desserts, candies, and sweet breads",55,"Zaanse koeken","10 - 4 oz boxes",9.5,"Zaanse Snoepfabriek","Dirk Luchte","Verkoop Rijnweg 22",Zaandam,"9999 ZZ",Netherlands,"(12345) 1212",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
456,10418,1997-01-17,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,"Speedy Express","(503) 555-9831",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",16,"Sirop derable","24 - 500 ml bottles",28.5,"Forets derables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
457,10418,1997-01-17,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,"Speedy Express","(503) 555-9831",Produce,"Dried fruit and bean curd",15,"Longlife Tofu","5 kg pkg.",10,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
458,10419,1997-01-20,"Richter Supermarkt","Michael Holz","Grenzacherweg 237",Geneve,1203,Switzerland,"United Package","(503) 555-3199","Dairy Products",Cheeses,60,"Camembert Pierrot","15 - 300 g rounds",34,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
459,10419,1997-01-20,"Richter Supermarkt","Michael Holz","Grenzacherweg 237",Geneve,1203,Switzerland,"United Package","(503) 555-3199","Dairy Products",Cheeses,20,Gudbrandsdalsost,"10 kg pkg.",36,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
460,10420,1997-01-21,"Wellington Importadora","Paula Parente","Rua do Mercado, 12",Resende,08737-363,Brazil,"Speedy Express","(503) 555-9831",Meat/Poultry,"Prepared meats",20,"Mishi Kobe Niku","18 - 500 g pkgs.",97,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
461,10420,1997-01-21,"Wellington Importadora","Paula Parente","Rua do Mercado, 12",Resende,08737-363,Brazil,"Speedy Express","(503) 555-9831",Seafood,"Seaweed and fish",2,Konbu,"2 kg box",6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
462,10420,1997-01-21,"Wellington Importadora","Paula Parente","Rua do Mercado, 12",Resende,08737-363,Brazil,"Speedy Express","(503) 555-9831",Beverages,"Soft drinks, coffees, teas, beers, and ales",8,"Outback Lager","24 - 355 ml bottles",15,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
463,10420,1997-01-21,"Wellington Importadora","Paula Parente","Rua do Mercado, 12",Resende,08737-363,Brazil,"Speedy Express","(503) 555-9831",Seafood,"Seaweed and fish",20,"Rod Kaviar","24 - 150 g jars",15,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
464,10421,1997-01-21,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,"Speedy Express","(503) 555-9831",Confections,"Desserts, candies, and sweet breads",4,"Teatime Chocolate Biscuits","10 boxes x 12 pieces",9.2,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
465,10421,1997-01-21,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,"Speedy Express","(503) 555-9831",Confections,"Desserts, candies, and sweet breads",30,"Gumbar Gummibarchen","100 - 250 g bags",31.23,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
466,10421,1997-01-21,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,"Speedy Express","(503) 555-9831",Meat/Poultry,"Prepared meats",15,"Perth Pasties","48 pieces",32.8,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
467,10421,1997-01-21,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,"Speedy Express","(503) 555-9831",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",10,"Original Frankfurter grune Sosse","12 boxes",13,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
468,10422,1997-01-22,"Franchi S.p.A.","Paolo Accorti","Via Monte Bianco 34",Torino,10100,Italy,"Speedy Express","(503) 555-9831",Confections,"Desserts, candies, and sweet breads",2,"Gumbar Gummibarchen","100 - 250 g bags",31.23,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510",Andrew,Fuller,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association."
469,10423,1997-01-23,"Gourmet Lanchonetes","Andre Fonseca","Av. Brasil, 442",Campinas,04876-786,Brazil,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,14,"Gorgonzola Telino","12 - 100 g pkgs",12.5,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Michael,Suyama,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
